,eleccion_tipo,seccion_nombre,circuito_nombre,mesa_id,mesa_electores,agrupacion_nombre,votos_tipo,votos_cantidad
313,SEGUNDA VUELTA,Comuna 01,2,53,339,LA LIBERTAD AVANZA,POSITIVO,96
314,SEGUNDA VUELTA,Comuna 01,2,53,339,undefined,EN BLANCO,2
315,SEGUNDA VUELTA,Comuna 01,2,53,339,undefined,NULO,10
316,SEGUNDA VUELTA,Comuna 01,2,53,339,undefined,IMPUGNADO,0
317,SEGUNDA VUELTA,Comuna 01,2,53,339,undefined,RECURRIDO,0
318,SEGUNDA VUELTA,Comuna 01,2,54,339,UNION POR LA PATRIA,POSITIVO,128
319,SEGUNDA VUELTA,Comuna 01,2,54,339,LA LIBERTAD AVANZA,POSITIVO,100
320,SEGUNDA VUELTA,Comuna 01,2,54,339,undefined,EN BLANCO,7
321,SEGUNDA VUELTA,Comuna 01,2,54,339,undefined,NULO,3
322,SEGUNDA VUELTA,Comuna 01,2,54,339,undefined,IMPUGNADO,0
323,SEGUNDA VUELTA,Comuna 01,2,54,339,undefined,RECURRIDO,0
324,SEGUNDA VUELTA,Comuna 01,2,55,337,UNION POR LA PATRIA,POSITIVO,120
325,SEGUNDA VUELTA,Comuna 01,2,55,337,LA LIBERTAD AVANZA,POSITIVO,102
326,SEGUNDA VUELTA,Comuna 01,2,55,337,undefined,EN BLANCO,10
327,SEGUNDA VUELTA,Comuna 01,2,55,337,undefined,NULO,3
328,SEGUNDA VUELTA,Comuna 01,2,55,337,undefined,IMPUGNADO,0
329,SEGUNDA VUELTA,Comuna 01,2,55,337,undefined,RECURRIDO,0
330,SEGUNDA VUELTA,Comuna 01,2,56,334,UNION POR LA PATRIA,POSITIVO,121
331,SEGUNDA VUELTA,Comuna 01,2,56,334,LA LIBERTAD AVANZA,POSITIVO,100
332,SEGUNDA VUELTA,Comuna 01,2,56,334,undefined,EN BLANCO,3
333,SEGUNDA VUELTA,Comuna 01,2,56,334,undefined,NULO,4
334,SEGUNDA VUELTA,Comuna 01,2,56,334,undefined,IMPUGNADO,0
335,SEGUNDA VUELTA,Comuna 01,2,56,334,undefined,RECURRIDO,0
336,SEGUNDA VUELTA,Comuna 01,2,57,338,LA LIBERTAD AVANZA,POSITIVO,108
337,SEGUNDA VUELTA,Comuna 01,2,57,338,UNION POR LA PATRIA,POSITIVO,105
338,SEGUNDA VUELTA,Comuna 01,2,57,338,undefined,EN BLANCO,10
339,SEGUNDA VUELTA,Comuna 01,2,57,338,undefined,NULO,7
340,SEGUNDA VUELTA,Comuna 01,2,57,338,undefined,IMPUGNADO,0
341,SEGUNDA VUELTA,Comuna 01,2,57,338,undefined,RECURRIDO,1
342,SEGUNDA VUELTA,Comuna 01,2,58,336,UNION POR LA PATRIA,POSITIVO,128
343,SEGUNDA VUELTA,Comuna 01,2,58,336,LA LIBERTAD AVANZA,POSITIVO,90
344,SEGUNDA VUELTA,Comuna 01,2,58,336,undefined,EN BLANCO,10
345,SEGUNDA VUELTA,Comuna 01,2,58,336,undefined,NULO,3
346,SEGUNDA VUELTA,Comuna 01,2,58,336,undefined,IMPUGNADO,0
347,SEGUNDA VUELTA,Comuna 01,2,58,336,undefined,RECURRIDO,0
348,SEGUNDA VUELTA,Comuna 01,3,59,335,LA LIBERTAD AVANZA,POSITIVO,184
349,SEGUNDA VUELTA,Comuna 01,3,59,335,UNION POR LA PATRIA,POSITIVO,49
350,SEGUNDA VUELTA,Comuna 01,3,59,335,undefined,EN BLANCO,5
351,SEGUNDA VUELTA,Comuna 01,3,59,335,undefined,NULO,1
352,SEGUNDA VUELTA,Comuna 01,3,59,335,undefined,IMPUGNADO,0
353,SEGUNDA VUELTA,Comuna 01,3,59,335,undefined,RECURRIDO,0
354,SEGUNDA VUELTA,Comuna 01,3,60,336,LA LIBERTAD AVANZA,POSITIVO,174
355,SEGUNDA VUELTA,Comuna 01,3,60,336,UNION POR LA PATRIA,POSITIVO,54
356,SEGUNDA VUELTA,Comuna 01,3,60,336,undefined,EN BLANCO,6
357,SEGUNDA VUELTA,Comuna 01,3,60,336,undefined,NULO,0
358,SEGUNDA VUELTA,Comuna 01,3,60,336,undefined,IMPUGNADO,0
359,SEGUNDA VUELTA,Comuna 01,3,60,336,undefined,RECURRIDO,0
360,SEGUNDA VUELTA,Comuna 01,3,61,336,LA LIBERTAD AVANZA,POSITIVO,182
361,SEGUNDA VUELTA,Comuna 01,3,61,336,UNION POR LA PATRIA,POSITIVO,59
362,SEGUNDA VUELTA,Comuna 01,3,61,336,undefined,EN BLANCO,13
363,SEGUNDA VUELTA,Comuna 01,3,61,336,undefined,NULO,2
364,SEGUNDA VUELTA,Comuna 01,3,61,336,undefined,IMPUGNADO,0
365,SEGUNDA VUELTA,Comuna 01,3,61,336,undefined,RECURRIDO,1
366,SEGUNDA VUELTA,Comuna 01,3,62,336,LA LIBERTAD AVANZA,POSITIVO,181
367,SEGUNDA VUELTA,Comuna 01,3,62,336,UNION POR LA PATRIA,POSITIVO,59
368,SEGUNDA VUELTA,Comuna 01,3,62,336,undefined,EN BLANCO,3
369,SEGUNDA VUELTA,Comuna 01,3,62,336,undefined,NULO,0
370,SEGUNDA VUELTA,Comuna 01,3,62,336,undefined,IMPUGNADO,1
371,SEGUNDA VUELTA,Comuna 01,3,62,336,undefined,RECURRIDO,0
372,SEGUNDA VUELTA,Comuna 01,3,63,334,LA LIBERTAD AVANZA,POSITIVO,175
373,SEGUNDA VUELTA,Comuna 01,3,63,334,UNION POR LA PATRIA,POSITIVO,49
374,SEGUNDA VUELTA,Comuna 01,3,63,334,undefined,EN BLANCO,4
375,SEGUNDA VUELTA,Comuna 01,3,63,334,undefined,NULO,1
376,SEGUNDA VUELTA,Comuna 01,3,63,334,undefined,IMPUGNADO,0
377,SEGUNDA VUELTA,Comuna 01,3,63,334,undefined,RECURRIDO,0
378,SEGUNDA VUELTA,Comuna 01,3,64,335,LA LIBERTAD AVANZA,POSITIVO,181
379,SEGUNDA VUELTA,Comuna 01,3,64,335,UNION POR LA PATRIA,POSITIVO,49
380,SEGUNDA VUELTA,Comuna 01,3,64,335,undefined,EN BLANCO,3
381,SEGUNDA VUELTA,Comuna 01,3,64,335,undefined,NULO,4
382,SEGUNDA VUELTA,Comuna 01,3,64,335,undefined,IMPUGNADO,0
383,SEGUNDA VUELTA,Comuna 01,3,64,335,undefined,RECURRIDO,0
384,SEGUNDA VUELTA,Comuna 01,3,65,336,LA LIBERTAD AVANZA,POSITIVO,170
385,SEGUNDA VUELTA,Comuna 01,3,65,336,UNION POR LA PATRIA,POSITIVO,53
386,SEGUNDA VUELTA,Comuna 01,3,65,336,undefined,EN BLANCO,6
387,SEGUNDA VUELTA,Comuna 01,3,65,336,undefined,NULO,6
388,SEGUNDA VUELTA,Comuna 01,3,65,336,undefined,IMPUGNADO,0
389,SEGUNDA VUELTA,Comuna 01,3,65,336,undefined,RECURRIDO,0
390,SEGUNDA VUELTA,Comuna 01,3,66,334,LA LIBERTAD AVANZA,POSITIVO,211
391,SEGUNDA VUELTA,Comuna 01,3,66,334,UNION POR LA PATRIA,POSITIVO,35
392,SEGUNDA VUELTA,Comuna 01,3,66,334,undefined,EN BLANCO,4
393,SEGUNDA VUELTA,Comuna 01,3,66,334,undefined,NULO,1
394,SEGUNDA VUELTA,Comuna 01,3,66,334,undefined,IMPUGNADO,0
395,SEGUNDA VUELTA,Comuna 01,3,66,334,undefined,RECURRIDO,0
396,SEGUNDA VUELTA,Comuna 01,3,67,343,LA LIBERTAD AVANZA,POSITIVO,186
397,SEGUNDA VUELTA,Comuna 01,3,67,343,UNION POR LA PATRIA,POSITIVO,43
398,SEGUNDA VUELTA,Comuna 01,3,67,343,undefined,EN BLANCO,7
399,SEGUNDA VUELTA,Comuna 01,3,67,343,undefined,NULO,2
400,SEGUNDA VUELTA,Comuna 01,3,67,343,undefined,IMPUGNADO,0
401,SEGUNDA VUELTA,Comuna 01,3,67,343,undefined,RECURRIDO,0
402,SEGUNDA VUELTA,Comuna 01,4,68,305,LA LIBERTAD AVANZA,POSITIVO,165
403,SEGUNDA VUELTA,Comuna 01,4,68,305,UNION POR LA PATRIA,POSITIVO,42
404,SEGUNDA VUELTA,Comuna 01,4,68,305,undefined,EN BLANCO,2
405,SEGUNDA VUELTA,Comuna 01,4,68,305,undefined,NULO,0
406,SEGUNDA VUELTA,Comuna 01,4,68,305,undefined,IMPUGNADO,0
407,SEGUNDA VUELTA,Comuna 01,4,68,305,undefined,RECURRIDO,0
408,SEGUNDA VUELTA,Comuna 01,4,69,307,LA LIBERTAD AVANZA,POSITIVO,177
409,SEGUNDA VUELTA,Comuna 01,4,69,307,UNION POR LA PATRIA,POSITIVO,37
410,SEGUNDA VUELTA,Comuna 01,4,69,307,undefined,EN BLANCO,4
411,SEGUNDA VUELTA,Comuna 01,4,69,307,undefined,NULO,3
412,SEGUNDA VUELTA,Comuna 01,4,69,307,undefined,IMPUGNADO,0
413,SEGUNDA VUELTA,Comuna 01,4,69,307,undefined,RECURRIDO,0
414,SEGUNDA VUELTA,Comuna 01,4,70,309,LA LIBERTAD AVANZA,POSITIVO,179
415,SEGUNDA VUELTA,Comuna 01,4,70,309,UNION POR LA PATRIA,POSITIVO,36
416,SEGUNDA VUELTA,Comuna 01,4,70,309,undefined,EN BLANCO,5
417,SEGUNDA VUELTA,Comuna 01,4,70,309,undefined,NULO,1
418,SEGUNDA VUELTA,Comuna 01,4,70,309,undefined,IMPUGNADO,0
419,SEGUNDA VUELTA,Comuna 01,4,70,309,undefined,RECURRIDO,0
420,SEGUNDA VUELTA,Comuna 01,4,71,307,LA LIBERTAD AVANZA,POSITIVO,167
421,SEGUNDA VUELTA,Comuna 01,4,71,307,UNION POR LA PATRIA,POSITIVO,39
422,SEGUNDA VUELTA,Comuna 01,4,71,307,undefined,EN BLANCO,3
423,SEGUNDA VUELTA,Comuna 01,4,71,307,undefined,NULO,1
424,SEGUNDA VUELTA,Comuna 01,4,71,307,undefined,IMPUGNADO,0
425,SEGUNDA VUELTA,Comuna 01,4,71,307,undefined,RECURRIDO,1
426,SEGUNDA VUELTA,Comuna 01,4,72,304,LA LIBERTAD AVANZA,POSITIVO,179
427,SEGUNDA VUELTA,Comuna 01,4,72,304,UNION POR LA PATRIA,POSITIVO,40
428,SEGUNDA VUELTA,Comuna 01,4,72,304,undefined,EN BLANCO,4
429,SEGUNDA VUELTA,Comuna 01,4,72,304,undefined,NULO,2
430,SEGUNDA VUELTA,Comuna 01,4,72,304,undefined,IMPUGNADO,0
431,SEGUNDA VUELTA,Comuna 01,4,72,304,undefined,RECURRIDO,0
432,SEGUNDA VUELTA,Comuna 01,4,73,307,LA LIBERTAD AVANZA,POSITIVO,158
433,SEGUNDA VUELTA,Comuna 01,4,73,307,UNION POR LA PATRIA,POSITIVO,39
434,SEGUNDA VUELTA,Comuna 01,4,73,307,undefined,EN BLANCO,6
435,SEGUNDA VUELTA,Comuna 01,4,73,307,undefined,NULO,1
436,SEGUNDA VUELTA,Comuna 01,4,73,307,undefined,IMPUGNADO,0
437,SEGUNDA VUELTA,Comuna 01,4,73,307,undefined,RECURRIDO,0
438,SEGUNDA VUELTA,Comuna 01,4,74,313,LA LIBERTAD AVANZA,POSITIVO,174
439,SEGUNDA VUELTA,Comuna 01,4,74,313,UNION POR LA PATRIA,POSITIVO,43
440,SEGUNDA VUELTA,Comuna 01,4,74,313,undefined,EN BLANCO,1
441,SEGUNDA VUELTA,Comuna 01,4,74,313,undefined,NULO,3
442,SEGUNDA VUELTA,Comuna 01,4,74,313,undefined,IMPUGNADO,0
443,SEGUNDA VUELTA,Comuna 01,4,74,313,undefined,RECURRIDO,0
444,SEGUNDA VUELTA,Comuna 01,4,75,318,LA LIBERTAD AVANZA,POSITIVO,164
445,SEGUNDA VUELTA,Comuna 01,4,75,318,UNION POR LA PATRIA,POSITIVO,42
446,SEGUNDA VUELTA,Comuna 01,4,75,318,undefined,EN BLANCO,9
447,SEGUNDA VUELTA,Comuna 01,4,75,318,undefined,NULO,1
448,SEGUNDA VUELTA,Comuna 01,4,75,318,undefined,IMPUGNADO,0
449,SEGUNDA VUELTA,Comuna 01,4,75,318,undefined,RECURRIDO,0
450,SEGUNDA VUELTA,Comuna 01,5,76,351,UNION POR LA PATRIA,POSITIVO,126
451,SEGUNDA VUELTA,Comuna 01,5,76,351,LA LIBERTAD AVANZA,POSITIVO,86
452,SEGUNDA VUELTA,Comuna 01,5,76,351,undefined,EN BLANCO,0
453,SEGUNDA VUELTA,Comuna 01,5,76,351,undefined,NULO,3
454,SEGUNDA VUELTA,Comuna 01,5,76,351,undefined,IMPUGNADO,0
455,SEGUNDA VUELTA,Comuna 01,5,76,351,undefined,RECURRIDO,0
456,SEGUNDA VUELTA,Comuna 01,5,77,350,UNION POR LA PATRIA,POSITIVO,116
457,SEGUNDA VUELTA,Comuna 01,5,77,350,LA LIBERTAD AVANZA,POSITIVO,94
458,SEGUNDA VUELTA,Comuna 01,5,77,350,undefined,EN BLANCO,6
459,SEGUNDA VUELTA,Comuna 01,5,77,350,undefined,NULO,1
460,SEGUNDA VUELTA,Comuna 01,5,77,350,undefined,IMPUGNADO,0
461,SEGUNDA VUELTA,Comuna 01,5,77,350,undefined,RECURRIDO,0
462,SEGUNDA VUELTA,Comuna 01,5,78,349,UNION POR LA PATRIA,POSITIVO,129
463,SEGUNDA VUELTA,Comuna 01,5,78,349,LA LIBERTAD AVANZA,POSITIVO,82
464,SEGUNDA VUELTA,Comuna 01,5,78,349,undefined,EN BLANCO,1
465,SEGUNDA VUELTA,Comuna 01,5,78,349,undefined,NULO,2
466,SEGUNDA VUELTA,Comuna 01,5,78,349,undefined,IMPUGNADO,0
467,SEGUNDA VUELTA,Comuna 01,5,78,349,undefined,RECURRIDO,0
468,SEGUNDA VUELTA,Comuna 01,5,79,352,UNION POR LA PATRIA,POSITIVO,137
469,SEGUNDA VUELTA,Comuna 01,5,79,352,LA LIBERTAD AVANZA,POSITIVO,77
470,SEGUNDA VUELTA,Comuna 01,5,79,352,undefined,EN BLANCO,3
471,SEGUNDA VUELTA,Comuna 01,5,79,352,undefined,NULO,2
472,SEGUNDA VUELTA,Comuna 01,5,79,352,undefined,IMPUGNADO,0
473,SEGUNDA VUELTA,Comuna 01,5,79,352,undefined,RECURRIDO,0
474,SEGUNDA VUELTA,Comuna 01,5,81,351,UNION POR LA PATRIA,POSITIVO,122
475,SEGUNDA VUELTA,Comuna 01,5,81,351,LA LIBERTAD AVANZA,POSITIVO,75
476,SEGUNDA VUELTA,Comuna 01,5,81,351,undefined,EN BLANCO,4
477,SEGUNDA VUELTA,Comuna 01,5,81,351,undefined,NULO,3
478,SEGUNDA VUELTA,Comuna 01,5,81,351,undefined,IMPUGNADO,0
479,SEGUNDA VUELTA,Comuna 01,5,81,351,undefined,RECURRIDO,0
480,SEGUNDA VUELTA,Comuna 01,5,82,350,UNION POR LA PATRIA,POSITIVO,133
481,SEGUNDA VUELTA,Comuna 01,5,82,350,LA LIBERTAD AVANZA,POSITIVO,90
482,SEGUNDA VUELTA,Comuna 01,5,82,350,undefined,EN BLANCO,3
483,SEGUNDA VUELTA,Comuna 01,5,82,350,undefined,NULO,4
484,SEGUNDA VUELTA,Comuna 01,5,82,350,undefined,IMPUGNADO,0
485,SEGUNDA VUELTA,Comuna 01,5,82,350,undefined,RECURRIDO,0
486,SEGUNDA VUELTA,Comuna 01,5,83,356,UNION POR LA PATRIA,POSITIVO,115
487,SEGUNDA VUELTA,Comuna 01,5,83,356,LA LIBERTAD AVANZA,POSITIVO,114
488,SEGUNDA VUELTA,Comuna 01,5,83,356,undefined,EN BLANCO,1
489,SEGUNDA VUELTA,Comuna 01,5,83,356,undefined,NULO,1
490,SEGUNDA VUELTA,Comuna 01,5,83,356,undefined,IMPUGNADO,0
491,SEGUNDA VUELTA,Comuna 01,5,83,356,undefined,RECURRIDO,0
492,SEGUNDA VUELTA,Comuna 01,5,84,361,UNION POR LA PATRIA,POSITIVO,135
493,SEGUNDA VUELTA,Comuna 01,5,84,361,LA LIBERTAD AVANZA,POSITIVO,98
494,SEGUNDA VUELTA,Comuna 01,5,84,361,undefined,EN BLANCO,3
495,SEGUNDA VUELTA,Comuna 01,5,84,361,undefined,NULO,6
496,SEGUNDA VUELTA,Comuna 01,5,84,361,undefined,IMPUGNADO,0
497,SEGUNDA VUELTA,Comuna 01,5,84,361,undefined,RECURRIDO,0
498,SEGUNDA VUELTA,Comuna 01,5,85,359,UNION POR LA PATRIA,POSITIVO,127
499,SEGUNDA VUELTA,Comuna 01,5,85,359,LA LIBERTAD AVANZA,POSITIVO,65
500,SEGUNDA VUELTA,Comuna 01,5,85,359,undefined,EN BLANCO,4
501,SEGUNDA VUELTA,Comuna 01,5,85,359,undefined,NULO,1
502,SEGUNDA VUELTA,Comuna 01,5,85,359,undefined,IMPUGNADO,0
503,SEGUNDA VUELTA,Comuna 01,5,85,359,undefined,RECURRIDO,0
504,SEGUNDA VUELTA,Comuna 01,5,86,349,UNION POR LA PATRIA,POSITIVO,116
505,SEGUNDA VUELTA,Comuna 01,5,86,349,LA LIBERTAD AVANZA,POSITIVO,78
506,SEGUNDA VUELTA,Comuna 01,5,86,349,undefined,EN BLANCO,4
507,SEGUNDA VUELTA,Comuna 01,5,86,349,undefined,NULO,1
508,SEGUNDA VUELTA,Comuna 01,5,86,349,undefined,IMPUGNADO,0
509,SEGUNDA VUELTA,Comuna 01,5,86,349,undefined,RECURRIDO,0
510,SEGUNDA VUELTA,Comuna 01,5,87,348,UNION POR LA PATRIA,POSITIVO,123
511,SEGUNDA VUELTA,Comuna 01,5,87,348,LA LIBERTAD AVANZA,POSITIVO,71
512,SEGUNDA VUELTA,Comuna 01,5,87,348,undefined,EN BLANCO,0
513,SEGUNDA VUELTA,Comuna 01,5,87,348,undefined,NULO,3
514,SEGUNDA VUELTA,Comuna 01,5,87,348,undefined,IMPUGNADO,0
515,SEGUNDA VUELTA,Comuna 01,5,87,348,undefined,RECURRIDO,0
516,SEGUNDA VUELTA,Comuna 01,5,88,344,UNION POR LA PATRIA,POSITIVO,128
517,SEGUNDA VUELTA,Comuna 01,5,88,344,LA LIBERTAD AVANZA,POSITIVO,52
518,SEGUNDA VUELTA,Comuna 01,5,88,344,undefined,EN BLANCO,1
519,SEGUNDA VUELTA,Comuna 01,5,88,344,undefined,NULO,5
520,SEGUNDA VUELTA,Comuna 01,5,88,344,undefined,IMPUGNADO,0
521,SEGUNDA VUELTA,Comuna 01,5,88,344,undefined,RECURRIDO,0
522,SEGUNDA VUELTA,Comuna 01,5,89,350,UNION POR LA PATRIA,POSITIVO,122
523,SEGUNDA VUELTA,Comuna 01,5,89,350,LA LIBERTAD AVANZA,POSITIVO,70
524,SEGUNDA VUELTA,Comuna 01,5,89,350,undefined,EN BLANCO,0
525,SEGUNDA VUELTA,Comuna 01,5,89,350,undefined,NULO,2
526,SEGUNDA VUELTA,Comuna 01,5,89,350,undefined,IMPUGNADO,0
527,SEGUNDA VUELTA,Comuna 01,5,89,350,undefined,RECURRIDO,0
528,SEGUNDA VUELTA,Comuna 01,5,90,347,UNION POR LA PATRIA,POSITIVO,124
529,SEGUNDA VUELTA,Comuna 01,5,90,347,LA LIBERTAD AVANZA,POSITIVO,69
530,SEGUNDA VUELTA,Comuna 01,5,90,347,undefined,EN BLANCO,1
531,SEGUNDA VUELTA,Comuna 01,5,90,347,undefined,NULO,3
532,SEGUNDA VUELTA,Comuna 01,5,90,347,undefined,IMPUGNADO,0
533,SEGUNDA VUELTA,Comuna 01,5,90,347,undefined,RECURRIDO,0
534,SEGUNDA VUELTA,Comuna 01,5,91,358,UNION POR LA PATRIA,POSITIVO,146
535,SEGUNDA VUELTA,Comuna 01,5,91,358,LA LIBERTAD AVANZA,POSITIVO,90
536,SEGUNDA VUELTA,Comuna 01,5,91,358,undefined,EN BLANCO,1
537,SEGUNDA VUELTA,Comuna 01,5,91,358,undefined,NULO,4
538,SEGUNDA VUELTA,Comuna 01,5,91,358,undefined,IMPUGNADO,0
539,SEGUNDA VUELTA,Comuna 01,5,91,358,undefined,RECURRIDO,0
540,SEGUNDA VUELTA,Comuna 01,5,92,357,UNION POR LA PATRIA,POSITIVO,117
541,SEGUNDA VUELTA,Comuna 01,5,92,357,LA LIBERTAD AVANZA,POSITIVO,94
542,SEGUNDA VUELTA,Comuna 01,5,92,357,undefined,EN BLANCO,2
543,SEGUNDA VUELTA,Comuna 01,5,92,357,undefined,NULO,6
544,SEGUNDA VUELTA,Comuna 01,5,92,357,undefined,IMPUGNADO,0
545,SEGUNDA VUELTA,Comuna 01,5,92,357,undefined,RECURRIDO,0
546,SEGUNDA VUELTA,Comuna 01,5,93,359,UNION POR LA PATRIA,POSITIVO,138
547,SEGUNDA VUELTA,Comuna 01,5,93,359,LA LIBERTAD AVANZA,POSITIVO,85
548,SEGUNDA VUELTA,Comuna 01,5,93,359,undefined,EN BLANCO,2
549,SEGUNDA VUELTA,Comuna 01,5,93,359,undefined,NULO,3
550,SEGUNDA VUELTA,Comuna 01,5,93,359,undefined,IMPUGNADO,0
551,SEGUNDA VUELTA,Comuna 01,5,93,359,undefined,RECURRIDO,0
552,SEGUNDA VUELTA,Comuna 01,5,94,350,UNION POR LA PATRIA,POSITIVO,131
553,SEGUNDA VUELTA,Comuna 01,5,94,350,LA LIBERTAD AVANZA,POSITIVO,101
554,SEGUNDA VUELTA,Comuna 01,5,94,350,undefined,EN BLANCO,2
555,SEGUNDA VUELTA,Comuna 01,5,94,350,undefined,NULO,2
556,SEGUNDA VUELTA,Comuna 01,5,94,350,undefined,IMPUGNADO,0
557,SEGUNDA VUELTA,Comuna 01,5,94,350,undefined,RECURRIDO,0
558,SEGUNDA VUELTA,Comuna 01,5,95,349,UNION POR LA PATRIA,POSITIVO,104
559,SEGUNDA VUELTA,Comuna 01,5,95,349,LA LIBERTAD AVANZA,POSITIVO,88
560,SEGUNDA VUELTA,Comuna 01,5,95,349,undefined,EN BLANCO,4
561,SEGUNDA VUELTA,Comuna 01,5,95,349,undefined,NULO,3
562,SEGUNDA VUELTA,Comuna 01,5,95,349,undefined,IMPUGNADO,0
563,SEGUNDA VUELTA,Comuna 01,5,95,349,undefined,RECURRIDO,0
564,SEGUNDA VUELTA,Comuna 01,5,96,349,UNION POR LA PATRIA,POSITIVO,116
565,SEGUNDA VUELTA,Comuna 01,5,96,349,LA LIBERTAD AVANZA,POSITIVO,87
566,SEGUNDA VUELTA,Comuna 01,5,96,349,undefined,EN BLANCO,2
567,SEGUNDA VUELTA,Comuna 01,5,96,349,undefined,NULO,0
568,SEGUNDA VUELTA,Comuna 01,5,96,349,undefined,IMPUGNADO,0
569,SEGUNDA VUELTA,Comuna 01,5,96,349,undefined,RECURRIDO,0
570,SEGUNDA VUELTA,Comuna 01,5,97,346,UNION POR LA PATRIA,POSITIVO,107
571,SEGUNDA VUELTA,Comuna 01,5,97,346,LA LIBERTAD AVANZA,POSITIVO,88
572,SEGUNDA VUELTA,Comuna 01,5,97,346,undefined,EN BLANCO,2
573,SEGUNDA VUELTA,Comuna 01,5,97,346,undefined,NULO,1
574,SEGUNDA VUELTA,Comuna 01,5,97,346,undefined,IMPUGNADO,0
575,SEGUNDA VUELTA,Comuna 01,5,97,346,undefined,RECURRIDO,0
576,SEGUNDA VUELTA,Comuna 01,5,98,347,UNION POR LA PATRIA,POSITIVO,138
577,SEGUNDA VUELTA,Comuna 01,5,98,347,LA LIBERTAD AVANZA,POSITIVO,72
578,SEGUNDA VUELTA,Comuna 01,5,98,347,undefined,EN BLANCO,1
579,SEGUNDA VUELTA,Comuna 01,5,98,347,undefined,NULO,1
580,SEGUNDA VUELTA,Comuna 01,5,98,347,undefined,IMPUGNADO,0
581,SEGUNDA VUELTA,Comuna 01,5,98,347,undefined,RECURRIDO,0
582,SEGUNDA VUELTA,Comuna 01,5,99,350,UNION POR LA PATRIA,POSITIVO,105
583,SEGUNDA VUELTA,Comuna 01,5,99,350,LA LIBERTAD AVANZA,POSITIVO,77
584,SEGUNDA VUELTA,Comuna 01,5,99,350,undefined,EN BLANCO,6
585,SEGUNDA VUELTA,Comuna 01,5,99,350,undefined,NULO,3
586,SEGUNDA VUELTA,Comuna 01,5,99,350,undefined,IMPUGNADO,0
587,SEGUNDA VUELTA,Comuna 01,5,99,350,undefined,RECURRIDO,0
588,SEGUNDA VUELTA,Comuna 01,5,100,348,UNION POR LA PATRIA,POSITIVO,112
589,SEGUNDA VUELTA,Comuna 01,5,100,348,LA LIBERTAD AVANZA,POSITIVO,90
590,SEGUNDA VUELTA,Comuna 01,5,100,348,undefined,EN BLANCO,2
591,SEGUNDA VUELTA,Comuna 01,5,100,348,undefined,NULO,4
592,SEGUNDA VUELTA,Comuna 01,5,100,348,undefined,IMPUGNADO,0
593,SEGUNDA VUELTA,Comuna 01,5,100,348,undefined,RECURRIDO,0
594,SEGUNDA VUELTA,Comuna 01,5,101,347,UNION POR LA PATRIA,POSITIVO,113
595,SEGUNDA VUELTA,Comuna 01,5,101,347,LA LIBERTAD AVANZA,POSITIVO,103
596,SEGUNDA VUELTA,Comuna 01,5,101,347,undefined,EN BLANCO,2
597,SEGUNDA VUELTA,Comuna 01,5,101,347,undefined,NULO,1
598,SEGUNDA VUELTA,Comuna 01,5,101,347,undefined,IMPUGNADO,0
599,SEGUNDA VUELTA,Comuna 01,5,101,347,undefined,RECURRIDO,0
600,SEGUNDA VUELTA,Comuna 01,5,102,350,UNION POR LA PATRIA,POSITIVO,124
601,SEGUNDA VUELTA,Comuna 01,5,102,350,LA LIBERTAD AVANZA,POSITIVO,75
602,SEGUNDA VUELTA,Comuna 01,5,102,350,undefined,EN BLANCO,1
603,SEGUNDA VUELTA,Comuna 01,5,102,350,undefined,NULO,2
604,SEGUNDA VUELTA,Comuna 01,5,102,350,undefined,IMPUGNADO,0
605,SEGUNDA VUELTA,Comuna 01,5,102,350,undefined,RECURRIDO,0
606,SEGUNDA VUELTA,Comuna 01,5,103,358,UNION POR LA PATRIA,POSITIVO,102
607,SEGUNDA VUELTA,Comuna 01,5,103,358,LA LIBERTAD AVANZA,POSITIVO,89
608,SEGUNDA VUELTA,Comuna 01,5,103,358,undefined,EN BLANCO,2
609,SEGUNDA VUELTA,Comuna 01,5,103,358,undefined,NULO,1
610,SEGUNDA VUELTA,Comuna 01,5,103,358,undefined,IMPUGNADO,0
611,SEGUNDA VUELTA,Comuna 01,5,103,358,undefined,RECURRIDO,0
612,SEGUNDA VUELTA,Comuna 01,5,104,357,UNION POR LA PATRIA,POSITIVO,116
613,SEGUNDA VUELTA,Comuna 01,5,104,357,LA LIBERTAD AVANZA,POSITIVO,86
614,SEGUNDA VUELTA,Comuna 01,5,104,357,undefined,EN BLANCO,2
615,SEGUNDA VUELTA,Comuna 01,5,104,357,undefined,NULO,4
616,SEGUNDA VUELTA,Comuna 01,5,104,357,undefined,IMPUGNADO,0
617,SEGUNDA VUELTA,Comuna 01,5,104,357,undefined,RECURRIDO,0
618,SEGUNDA VUELTA,Comuna 01,5,105,348,UNION POR LA PATRIA,POSITIVO,130
619,SEGUNDA VUELTA,Comuna 01,5,105,348,LA LIBERTAD AVANZA,POSITIVO,98
620,SEGUNDA VUELTA,Comuna 01,5,105,348,undefined,EN BLANCO,0
621,SEGUNDA VUELTA,Comuna 01,5,105,348,undefined,NULO,6
622,SEGUNDA VUELTA,Comuna 01,5,105,348,undefined,IMPUGNADO,0
623,SEGUNDA VUELTA,Comuna 01,5,105,348,undefined,RECURRIDO,0
624,SEGUNDA VUELTA,Comuna 01,5,106,353,UNION POR LA PATRIA,POSITIVO,122
625,SEGUNDA VUELTA,Comuna 01,5,106,353,LA LIBERTAD AVANZA,POSITIVO,90
