eleccion_tipo,seccion_nombre,circuito_nombre,mesa_id,mesa_electores,agrupacion_nombre,votos_tipo,votos_cantidad
GENERAL,Comuna 13,138,5794,346,HACEMOS POR NUESTRO PAIS,POSITIVO,3
GENERAL,Comuna 13,138,5794,346,,EN BLANCO,4
GENERAL,Comuna 13,138,5794,346,,NULO,3
GENERAL,Comuna 13,138,5794,346,,IMPUGNADO,0
GENERAL,Comuna 13,138,5794,346,,RECURRIDO,0
GENERAL,Comuna 13,138,5794,346,,COMANDO,0
GENERAL,Comuna 13,138,5795,347,JUNTOS POR EL CAMBIO,POSITIVO,142
GENERAL,Comuna 13,138,5795,347,UNION POR LA PATRIA,POSITIVO,55
GENERAL,Comuna 13,138,5795,347,LA LIBERTAD AVANZA,POSITIVO,47
GENERAL,Comuna 13,138,5795,347,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 13,138,5795,347,HACEMOS POR NUESTRO PAIS,POSITIVO,3
GENERAL,Comuna 13,138,5795,347,,EN BLANCO,6
GENERAL,Comuna 13,138,5795,347,,NULO,2
GENERAL,Comuna 13,138,5795,347,,IMPUGNADO,0
GENERAL,Comuna 13,138,5795,347,,RECURRIDO,0
GENERAL,Comuna 13,138,5795,347,,COMANDO,0
GENERAL,Comuna 13,138,5796,350,JUNTOS POR EL CAMBIO,POSITIVO,135
GENERAL,Comuna 13,138,5796,350,UNION POR LA PATRIA,POSITIVO,74
GENERAL,Comuna 13,138,5796,350,LA LIBERTAD AVANZA,POSITIVO,36
GENERAL,Comuna 13,138,5796,350,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5796,350,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 13,138,5796,350,,EN BLANCO,7
GENERAL,Comuna 13,138,5796,350,,NULO,1
GENERAL,Comuna 13,138,5796,350,,IMPUGNADO,0
GENERAL,Comuna 13,138,5796,350,,RECURRIDO,0
GENERAL,Comuna 13,138,5796,350,,COMANDO,0
GENERAL,Comuna 13,138,5797,348,JUNTOS POR EL CAMBIO,POSITIVO,175
GENERAL,Comuna 13,138,5797,348,LA LIBERTAD AVANZA,POSITIVO,48
GENERAL,Comuna 13,138,5797,348,UNION POR LA PATRIA,POSITIVO,43
GENERAL,Comuna 13,138,5797,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 13,138,5797,348,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 13,138,5797,348,,EN BLANCO,7
GENERAL,Comuna 13,138,5797,348,,NULO,2
GENERAL,Comuna 13,138,5797,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5797,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5797,348,,COMANDO,0
GENERAL,Comuna 13,138,5798,349,JUNTOS POR EL CAMBIO,POSITIVO,135
GENERAL,Comuna 13,138,5798,349,UNION POR LA PATRIA,POSITIVO,66
GENERAL,Comuna 13,138,5798,349,LA LIBERTAD AVANZA,POSITIVO,59
GENERAL,Comuna 13,138,5798,349,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 13,138,5798,349,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 13,138,5798,349,,EN BLANCO,1
GENERAL,Comuna 13,138,5798,349,,NULO,2
GENERAL,Comuna 13,138,5798,349,,IMPUGNADO,0
GENERAL,Comuna 13,138,5798,349,,RECURRIDO,0
GENERAL,Comuna 13,138,5798,349,,COMANDO,0
GENERAL,Comuna 13,138,5799,343,JUNTOS POR EL CAMBIO,POSITIVO,158
GENERAL,Comuna 13,138,5799,343,UNION POR LA PATRIA,POSITIVO,56
GENERAL,Comuna 13,138,5799,343,LA LIBERTAD AVANZA,POSITIVO,39
GENERAL,Comuna 13,138,5799,343,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 13,138,5799,343,HACEMOS POR NUESTRO PAIS,POSITIVO,3
GENERAL,Comuna 13,138,5799,343,,EN BLANCO,1
GENERAL,Comuna 13,138,5799,343,,NULO,1
GENERAL,Comuna 13,138,5799,343,,IMPUGNADO,0
GENERAL,Comuna 13,138,5799,343,,RECURRIDO,0
GENERAL,Comuna 13,138,5799,343,,COMANDO,0
GENERAL,Comuna 13,138,5800,347,JUNTOS POR EL CAMBIO,POSITIVO,165
GENERAL,Comuna 13,138,5800,347,LA LIBERTAD AVANZA,POSITIVO,49
GENERAL,Comuna 13,138,5800,347,UNION POR LA PATRIA,POSITIVO,44
GENERAL,Comuna 13,138,5800,347,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,8
GENERAL,Comuna 13,138,5800,347,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5800,347,,EN BLANCO,2
GENERAL,Comuna 13,138,5800,347,,NULO,2
GENERAL,Comuna 13,138,5800,347,,IMPUGNADO,0
GENERAL,Comuna 13,138,5800,347,,RECURRIDO,0
GENERAL,Comuna 13,138,5800,347,,COMANDO,0
GENERAL,Comuna 13,138,5801,352,JUNTOS POR EL CAMBIO,POSITIVO,138
GENERAL,Comuna 13,138,5801,352,UNION POR LA PATRIA,POSITIVO,55
GENERAL,Comuna 13,138,5801,352,LA LIBERTAD AVANZA,POSITIVO,48
GENERAL,Comuna 13,138,5801,352,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
GENERAL,Comuna 13,138,5801,352,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5801,352,,EN BLANCO,3
GENERAL,Comuna 13,138,5801,352,,NULO,1
GENERAL,Comuna 13,138,5801,352,,IMPUGNADO,0
GENERAL,Comuna 13,138,5801,352,,RECURRIDO,0
GENERAL,Comuna 13,138,5801,352,,COMANDO,3
GENERAL,Comuna 13,138,5802,345,JUNTOS POR EL CAMBIO,POSITIVO,133
GENERAL,Comuna 13,138,5802,345,LA LIBERTAD AVANZA,POSITIVO,60
GENERAL,Comuna 13,138,5802,345,UNION POR LA PATRIA,POSITIVO,52
GENERAL,Comuna 13,138,5802,345,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5802,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 13,138,5802,345,,EN BLANCO,2
GENERAL,Comuna 13,138,5802,345,,NULO,4
GENERAL,Comuna 13,138,5802,345,,IMPUGNADO,0
GENERAL,Comuna 13,138,5802,345,,RECURRIDO,0
GENERAL,Comuna 13,138,5802,345,,COMANDO,0
GENERAL,Comuna 13,138,5803,347,JUNTOS POR EL CAMBIO,POSITIVO,151
GENERAL,Comuna 13,138,5803,347,UNION POR LA PATRIA,POSITIVO,63
GENERAL,Comuna 13,138,5803,347,LA LIBERTAD AVANZA,POSITIVO,43
GENERAL,Comuna 13,138,5803,347,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 13,138,5803,347,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5803,347,,EN BLANCO,1
GENERAL,Comuna 13,138,5803,347,,NULO,0
GENERAL,Comuna 13,138,5803,347,,IMPUGNADO,0
GENERAL,Comuna 13,138,5803,347,,RECURRIDO,0
GENERAL,Comuna 13,138,5803,347,,COMANDO,0
GENERAL,Comuna 13,138,5804,350,JUNTOS POR EL CAMBIO,POSITIVO,134
GENERAL,Comuna 13,138,5804,350,UNION POR LA PATRIA,POSITIVO,67
GENERAL,Comuna 13,138,5804,350,LA LIBERTAD AVANZA,POSITIVO,56
GENERAL,Comuna 13,138,5804,350,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,6
GENERAL,Comuna 13,138,5804,350,HACEMOS POR NUESTRO PAIS,POSITIVO,5
GENERAL,Comuna 13,138,5804,350,,EN BLANCO,5
GENERAL,Comuna 13,138,5804,350,,NULO,6
GENERAL,Comuna 13,138,5804,350,,IMPUGNADO,0
GENERAL,Comuna 13,138,5804,350,,RECURRIDO,0
GENERAL,Comuna 13,138,5804,350,,COMANDO,0
GENERAL,Comuna 13,138,5805,346,JUNTOS POR EL CAMBIO,POSITIVO,127
GENERAL,Comuna 13,138,5805,346,UNION POR LA PATRIA,POSITIVO,56
GENERAL,Comuna 13,138,5805,346,LA LIBERTAD AVANZA,POSITIVO,45
GENERAL,Comuna 13,138,5805,346,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,12
GENERAL,Comuna 13,138,5805,346,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 13,138,5805,346,,EN BLANCO,11
GENERAL,Comuna 13,138,5805,346,,NULO,2
GENERAL,Comuna 13,138,5805,346,,IMPUGNADO,0
GENERAL,Comuna 13,138,5805,346,,RECURRIDO,0
GENERAL,Comuna 13,138,5805,346,,COMANDO,0
GENERAL,Comuna 13,138,5806,345,JUNTOS POR EL CAMBIO,POSITIVO,106
GENERAL,Comuna 13,138,5806,345,LA LIBERTAD AVANZA,POSITIVO,53
GENERAL,Comuna 13,138,5806,345,UNION POR LA PATRIA,POSITIVO,46
GENERAL,Comuna 13,138,5806,345,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 13,138,5806,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 13,138,5806,345,,EN BLANCO,10
GENERAL,Comuna 13,138,5806,345,,NULO,4
GENERAL,Comuna 13,138,5806,345,,IMPUGNADO,0
GENERAL,Comuna 13,138,5806,345,,RECURRIDO,0
GENERAL,Comuna 13,138,5806,345,,COMANDO,0
GENERAL,Comuna 13,138,5807,347,JUNTOS POR EL CAMBIO,POSITIVO,127
GENERAL,Comuna 13,138,5807,347,UNION POR LA PATRIA,POSITIVO,62
GENERAL,Comuna 13,138,5807,347,LA LIBERTAD AVANZA,POSITIVO,53
GENERAL,Comuna 13,138,5807,347,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5807,347,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 13,138,5807,347,,EN BLANCO,3
GENERAL,Comuna 13,138,5807,347,,NULO,0
GENERAL,Comuna 13,138,5807,347,,IMPUGNADO,0
GENERAL,Comuna 13,138,5807,347,,RECURRIDO,0
GENERAL,Comuna 13,138,5807,347,,COMANDO,0
GENERAL,Comuna 13,138,5808,348,JUNTOS POR EL CAMBIO,POSITIVO,148
GENERAL,Comuna 13,138,5808,348,UNION POR LA PATRIA,POSITIVO,50
GENERAL,Comuna 13,138,5808,348,LA LIBERTAD AVANZA,POSITIVO,42
GENERAL,Comuna 13,138,5808,348,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5808,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 13,138,5808,348,,EN BLANCO,4
GENERAL,Comuna 13,138,5808,348,,NULO,0
GENERAL,Comuna 13,138,5808,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5808,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5808,348,,COMANDO,0
GENERAL,Comuna 13,138,5809,349,JUNTOS POR EL CAMBIO,POSITIVO,137
GENERAL,Comuna 13,138,5809,349,UNION POR LA PATRIA,POSITIVO,65
GENERAL,Comuna 13,138,5809,349,LA LIBERTAD AVANZA,POSITIVO,49
GENERAL,Comuna 13,138,5809,349,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
GENERAL,Comuna 13,138,5809,349,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5809,349,,EN BLANCO,0
GENERAL,Comuna 13,138,5809,349,,NULO,4
GENERAL,Comuna 13,138,5809,349,,IMPUGNADO,0
GENERAL,Comuna 13,138,5809,349,,RECURRIDO,0
GENERAL,Comuna 13,138,5809,349,,COMANDO,0
GENERAL,Comuna 13,138,5810,349,JUNTOS POR EL CAMBIO,POSITIVO,122
GENERAL,Comuna 13,138,5810,349,UNION POR LA PATRIA,POSITIVO,66
GENERAL,Comuna 13,138,5810,349,LA LIBERTAD AVANZA,POSITIVO,42
GENERAL,Comuna 13,138,5810,349,HACEMOS POR NUESTRO PAIS,POSITIVO,11
GENERAL,Comuna 13,138,5810,349,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,8
GENERAL,Comuna 13,138,5810,349,,EN BLANCO,6
GENERAL,Comuna 13,138,5810,349,,NULO,3
GENERAL,Comuna 13,138,5810,349,,IMPUGNADO,0
GENERAL,Comuna 13,138,5810,349,,RECURRIDO,0
GENERAL,Comuna 13,138,5810,349,,COMANDO,0
GENERAL,Comuna 13,138,5811,346,JUNTOS POR EL CAMBIO,POSITIVO,132
GENERAL,Comuna 13,138,5811,346,LA LIBERTAD AVANZA,POSITIVO,49
GENERAL,Comuna 13,138,5811,346,UNION POR LA PATRIA,POSITIVO,44
GENERAL,Comuna 13,138,5811,346,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5811,346,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 13,138,5811,346,,EN BLANCO,4
GENERAL,Comuna 13,138,5811,346,,NULO,3
GENERAL,Comuna 13,138,5811,346,,IMPUGNADO,0
GENERAL,Comuna 13,138,5811,346,,RECURRIDO,0
GENERAL,Comuna 13,138,5811,346,,COMANDO,0
GENERAL,Comuna 13,138,5812,345,JUNTOS POR EL CAMBIO,POSITIVO,133
GENERAL,Comuna 13,138,5812,345,UNION POR LA PATRIA,POSITIVO,56
GENERAL,Comuna 13,138,5812,345,LA LIBERTAD AVANZA,POSITIVO,44
GENERAL,Comuna 13,138,5812,345,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5812,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 13,138,5812,345,,EN BLANCO,6
GENERAL,Comuna 13,138,5812,345,,NULO,3
GENERAL,Comuna 13,138,5812,345,,IMPUGNADO,0
GENERAL,Comuna 13,138,5812,345,,RECURRIDO,0
GENERAL,Comuna 13,138,5812,345,,COMANDO,0
GENERAL,Comuna 13,138,5813,348,JUNTOS POR EL CAMBIO,POSITIVO,130
GENERAL,Comuna 13,138,5813,348,UNION POR LA PATRIA,POSITIVO,67
GENERAL,Comuna 13,138,5813,348,LA LIBERTAD AVANZA,POSITIVO,55
GENERAL,Comuna 13,138,5813,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,11
GENERAL,Comuna 13,138,5813,348,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5813,348,,EN BLANCO,5
GENERAL,Comuna 13,138,5813,348,,NULO,4
GENERAL,Comuna 13,138,5813,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5813,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5813,348,,COMANDO,0
GENERAL,Comuna 13,138,5814,348,JUNTOS POR EL CAMBIO,POSITIVO,126
GENERAL,Comuna 13,138,5814,348,UNION POR LA PATRIA,POSITIVO,59
GENERAL,Comuna 13,138,5814,348,LA LIBERTAD AVANZA,POSITIVO,48
GENERAL,Comuna 13,138,5814,348,HACEMOS POR NUESTRO PAIS,POSITIVO,14
GENERAL,Comuna 13,138,5814,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 13,138,5814,348,,EN BLANCO,8
GENERAL,Comuna 13,138,5814,348,,NULO,2
GENERAL,Comuna 13,138,5814,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5814,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5814,348,,COMANDO,0
GENERAL,Comuna 13,138,5815,346,JUNTOS POR EL CAMBIO,POSITIVO,141
GENERAL,Comuna 13,138,5815,346,UNION POR LA PATRIA,POSITIVO,62
GENERAL,Comuna 13,138,5815,346,LA LIBERTAD AVANZA,POSITIVO,52
GENERAL,Comuna 13,138,5815,346,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,3
GENERAL,Comuna 13,138,5815,346,HACEMOS POR NUESTRO PAIS,POSITIVO,2
GENERAL,Comuna 13,138,5815,346,,EN BLANCO,2
GENERAL,Comuna 13,138,5815,346,,NULO,1
GENERAL,Comuna 13,138,5815,346,,IMPUGNADO,0
GENERAL,Comuna 13,138,5815,346,,RECURRIDO,0
GENERAL,Comuna 13,138,5815,346,,COMANDO,0
GENERAL,Comuna 13,138,5816,347,JUNTOS POR EL CAMBIO,POSITIVO,142
GENERAL,Comuna 13,138,5816,347,UNION POR LA PATRIA,POSITIVO,55
GENERAL,Comuna 13,138,5816,347,LA LIBERTAD AVANZA,POSITIVO,50
GENERAL,Comuna 13,138,5816,347,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,14
GENERAL,Comuna 13,138,5816,347,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5816,347,,EN BLANCO,5
GENERAL,Comuna 13,138,5816,347,,NULO,0
GENERAL,Comuna 13,138,5816,347,,IMPUGNADO,2
GENERAL,Comuna 13,138,5816,347,,RECURRIDO,0
GENERAL,Comuna 13,138,5816,347,,COMANDO,0
GENERAL,Comuna 13,138,5817,351,HACEMOS POR NUESTRO PAIS,POSITIVO,0
GENERAL,Comuna 13,138,5817,351,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
GENERAL,Comuna 13,138,5817,351,UNION POR LA PATRIA,POSITIVO,0
GENERAL,Comuna 13,138,5817,351,JUNTOS POR EL CAMBIO,POSITIVO,0
GENERAL,Comuna 13,138,5817,351,LA LIBERTAD AVANZA,POSITIVO,0
GENERAL,Comuna 13,138,5817,351,,EN BLANCO,0
GENERAL,Comuna 13,138,5817,351,,NULO,0
GENERAL,Comuna 13,138,5817,351,,IMPUGNADO,0
GENERAL,Comuna 13,138,5817,351,,RECURRIDO,0
GENERAL,Comuna 13,138,5817,351,,COMANDO,0
GENERAL,Comuna 13,138,5818,351,JUNTOS POR EL CAMBIO,POSITIVO,136
GENERAL,Comuna 13,138,5818,351,UNION POR LA PATRIA,POSITIVO,62
GENERAL,Comuna 13,138,5818,351,LA LIBERTAD AVANZA,POSITIVO,51
GENERAL,Comuna 13,138,5818,351,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,12
GENERAL,Comuna 13,138,5818,351,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5818,351,,EN BLANCO,1
GENERAL,Comuna 13,138,5818,351,,NULO,5
GENERAL,Comuna 13,138,5818,351,,IMPUGNADO,0
GENERAL,Comuna 13,138,5818,351,,RECURRIDO,0
GENERAL,Comuna 13,138,5818,351,,COMANDO,0
GENERAL,Comuna 13,138,5819,349,JUNTOS POR EL CAMBIO,POSITIVO,141
GENERAL,Comuna 13,138,5819,349,UNION POR LA PATRIA,POSITIVO,53
GENERAL,Comuna 13,138,5819,349,LA LIBERTAD AVANZA,POSITIVO,41
GENERAL,Comuna 13,138,5819,349,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,11
GENERAL,Comuna 13,138,5819,349,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5819,349,,EN BLANCO,1
GENERAL,Comuna 13,138,5819,349,,NULO,0
GENERAL,Comuna 13,138,5819,349,,IMPUGNADO,0
GENERAL,Comuna 13,138,5819,349,,RECURRIDO,0
GENERAL,Comuna 13,138,5819,349,,COMANDO,0
GENERAL,Comuna 13,138,5820,348,JUNTOS POR EL CAMBIO,POSITIVO,143
GENERAL,Comuna 13,138,5820,348,UNION POR LA PATRIA,POSITIVO,54
GENERAL,Comuna 13,138,5820,348,LA LIBERTAD AVANZA,POSITIVO,51
GENERAL,Comuna 13,138,5820,348,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 13,138,5820,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,6
GENERAL,Comuna 13,138,5820,348,,EN BLANCO,4
GENERAL,Comuna 13,138,5820,348,,NULO,4
GENERAL,Comuna 13,138,5820,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5820,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5820,348,,COMANDO,0
GENERAL,Comuna 13,138,5821,348,JUNTOS POR EL CAMBIO,POSITIVO,129
GENERAL,Comuna 13,138,5821,348,UNION POR LA PATRIA,POSITIVO,79
GENERAL,Comuna 13,138,5821,348,LA LIBERTAD AVANZA,POSITIVO,47
GENERAL,Comuna 13,138,5821,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
GENERAL,Comuna 13,138,5821,348,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5821,348,,EN BLANCO,4
GENERAL,Comuna 13,138,5821,348,,NULO,1
GENERAL,Comuna 13,138,5821,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5821,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5821,348,,COMANDO,0
GENERAL,Comuna 13,138,5822,348,JUNTOS POR EL CAMBIO,POSITIVO,135
GENERAL,Comuna 13,138,5822,348,UNION POR LA PATRIA,POSITIVO,54
GENERAL,Comuna 13,138,5822,348,LA LIBERTAD AVANZA,POSITIVO,52
GENERAL,Comuna 13,138,5822,348,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5822,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,3
GENERAL,Comuna 13,138,5822,348,,EN BLANCO,5
GENERAL,Comuna 13,138,5822,348,,NULO,3
GENERAL,Comuna 13,138,5822,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5822,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5822,348,,COMANDO,0
GENERAL,Comuna 13,138,5823,348,JUNTOS POR EL CAMBIO,POSITIVO,138
GENERAL,Comuna 13,138,5823,348,UNION POR LA PATRIA,POSITIVO,62
GENERAL,Comuna 13,138,5823,348,LA LIBERTAD AVANZA,POSITIVO,54
GENERAL,Comuna 13,138,5823,348,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5823,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 13,138,5823,348,,EN BLANCO,9
GENERAL,Comuna 13,138,5823,348,,NULO,2
GENERAL,Comuna 13,138,5823,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5823,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5823,348,,COMANDO,0
GENERAL,Comuna 13,138,5824,348,JUNTOS POR EL CAMBIO,POSITIVO,141
GENERAL,Comuna 13,138,5824,348,UNION POR LA PATRIA,POSITIVO,65
GENERAL,Comuna 13,138,5824,348,LA LIBERTAD AVANZA,POSITIVO,48
GENERAL,Comuna 13,138,5824,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 13,138,5824,348,HACEMOS POR NUESTRO PAIS,POSITIVO,5
GENERAL,Comuna 13,138,5824,348,,EN BLANCO,4
GENERAL,Comuna 13,138,5824,348,,NULO,2
GENERAL,Comuna 13,138,5824,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5824,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5824,348,,COMANDO,0
GENERAL,Comuna 13,138,5825,348,JUNTOS POR EL CAMBIO,POSITIVO,138
GENERAL,Comuna 13,138,5825,348,UNION POR LA PATRIA,POSITIVO,62
GENERAL,Comuna 13,138,5825,348,LA LIBERTAD AVANZA,POSITIVO,55
GENERAL,Comuna 13,138,5825,348,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5825,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,6
GENERAL,Comuna 13,138,5825,348,,EN BLANCO,6
GENERAL,Comuna 13,138,5825,348,,NULO,1
GENERAL,Comuna 13,138,5825,348,,IMPUGNADO,0
GENERAL,Comuna 13,138,5825,348,,RECURRIDO,0
GENERAL,Comuna 13,138,5825,348,,COMANDO,0
GENERAL,Comuna 13,138,5826,350,JUNTOS POR EL CAMBIO,POSITIVO,138
GENERAL,Comuna 13,138,5826,350,UNION POR LA PATRIA,POSITIVO,50
GENERAL,Comuna 13,138,5826,350,LA LIBERTAD AVANZA,POSITIVO,47
GENERAL,Comuna 13,138,5826,350,HACEMOS POR NUESTRO PAIS,POSITIVO,12
GENERAL,Comuna 13,138,5826,350,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,6
GENERAL,Comuna 13,138,5826,350,,EN BLANCO,7
GENERAL,Comuna 13,138,5826,350,,NULO,1
GENERAL,Comuna 13,138,5826,350,,IMPUGNADO,0
GENERAL,Comuna 13,138,5826,350,,RECURRIDO,0
GENERAL,Comuna 13,138,5826,350,,COMANDO,0
GENERAL,Comuna 13,138,5827,350,JUNTOS POR EL CAMBIO,POSITIVO,125
GENERAL,Comuna 13,138,5827,350,UNION POR LA PATRIA,POSITIVO,76
GENERAL,Comuna 13,138,5827,350,LA LIBERTAD AVANZA,POSITIVO,45
GENERAL,Comuna 13,138,5827,350,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,13
GENERAL,Comuna 13,138,5827,350,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5827,350,,EN BLANCO,2
GENERAL,Comuna 13,138,5827,350,,NULO,3
GENERAL,Comuna 13,138,5827,350,,IMPUGNADO,0
GENERAL,Comuna 13,138,5827,350,,RECURRIDO,0
GENERAL,Comuna 13,138,5827,350,,COMANDO,0
GENERAL,Comuna 13,138,5828,347,JUNTOS POR EL CAMBIO,POSITIVO,142
GENERAL,Comuna 13,138,5828,347,UNION POR LA PATRIA,POSITIVO,72
GENERAL,Comuna 13,138,5828,347,LA LIBERTAD AVANZA,POSITIVO,58
GENERAL,Comuna 13,138,5828,347,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 13,138,5828,347,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 13,138,5828,347,,EN BLANCO,5
GENERAL,Comuna 13,138,5828,347,,NULO,1
GENERAL,Comuna 13,138,5828,347,,IMPUGNADO,0
GENERAL,Comuna 13,138,5828,347,,RECURRIDO,0
GENERAL,Comuna 13,138,5828,347,,COMANDO,0
GENERAL,Comuna 13,138,5829,349,JUNTOS POR EL CAMBIO,POSITIVO,134
GENERAL,Comuna 13,138,5829,349,UNION POR LA PATRIA,POSITIVO,61
GENERAL,Comuna 13,138,5829,349,LA LIBERTAD AVANZA,POSITIVO,40
GENERAL,Comuna 13,138,5829,349,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 13,138,5829,349,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 13,138,5829,349,,EN BLANCO,5
GENERAL,Comuna 13,138,5829,349,,NULO,3
GENERAL,Comuna 13,138,5829,349,,IMPUGNADO,0
